Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,Unnamed: 7,NAME OF COMPANY, SERIES, DATE OF LISTING, PAID UP VALUE, MARKET LOT, ISIN NUMBER, FACE VALUE
NSE,3496,1,TIRUMALCHM,TIRUMALCHM-EQ,EQ,0.05,,Thirumalai Chemicals Limited,EQ,14-MAY-2003,1,1,INE338A01024,1
NSE,9117,1,TIPSINDLTD,TIPSINDLTD-EQ,EQ,0.05,,TIPS Industries Limited,EQ,10-NOV-2000,1,1,INE716B01029,1
NSE,11374,1,TIPSFILMS,TIPSFILMS-EQ,EQ,0.05,,Tips Films Limited,EQ,06-OCT-2022,10,1,INE0LQS01015,10
NSE,14198,1,TIMKEN,TIMKEN-EQ,EQ,0.05,,Timken India Limited,EQ,06-FEB-2007,10,1,INE325A01013,10
NSE,14707,1,TIMETECHNO,TIMETECHNO-EQ,EQ,0.05,,Time Technoplast Limited,EQ,13-JUN-2007,1,1,INE508G01029,1
NSE,10717,1,TIMESGTY,TIMESGTY-EQ,EQ,0.01,,Times Guaranty Limited,EQ,11-JUN-2002,10,1,INE289C01025,10
NSE,11624,1,TIL,TIL-BZ,BZ,0.05,,TIL Limited,BZ,27-SEP-1995,10,1,INE806C01018,10
NSE,25486,1,TIJARIA,TIJARIA-BE,BE,0.01,,Tijaria Polypipes Limited,BE,14-OCT-2011,10,1,INE440L01017,10
NSE,312,1,TIINDIA,TIINDIA-EQ,EQ,0.05,,Tube Investments of India Limited,EQ,02-NOV-2017,1,1,INE974X01010,1
NSE,14223,1,TIIL,TIIL-EQ,EQ,0.05,,Technocraft Industries (India) Limited,EQ,12-FEB-2007,10,1,INE545H01011,10
NSE,14019,1,TIDEWATER,TIDEWATER-EQ,EQ,0.05,,Tide Water Oil Company (India) Limited,EQ,16-JAN-2007,2,1,INE484C01030,2
NSE,19196,1,TI,TI-EQ,EQ,0.05,,Tilaknagar Industries Limited,EQ,16-JUL-2010,10,1,INE133E01013,10
NSE,17032,1,THYROCARE,THYROCARE-EQ,EQ,0.05,,Thyrocare Technologies Limited,EQ,09-MAY-2016,10,1,INE594H01019,10
NSE,31021,1,THOMASCOTT,THOMASCOTT-BE,BE,0.01,,Thomas Scott (India) Limited,BE,30-JAN-2012,10,1,INE480M01011,10
NSE,3481,1,THOMASCOOK,THOMASCOOK-EQ,EQ,0.01,,Thomas Cook  (India)  Limited,EQ,07-JUN-2000,1,1,INE332A01027,1
NSE,3475,1,THERMAX,THERMAX-EQ,EQ,0.05,,Thermax Limited,EQ,30-AUG-1995,2,1,INE152A01029,2
NSE,14485,1,THEMISMED,THEMISMED-EQ,EQ,0.05,,Themis Medicare Limited,EQ,02-APR-2007,1,1,INE083B01024,1
NSE,19279,1,THEJO,THEJO-EQ,EQ,0.05,,Thejo Engineering Limited,EQ,10-OCT-2023,10,1,INE121N01019,10
NSE,21431,1,THEINVEST,THEINVEST-BE,BE,0.01,,The Investment Trust Of India Limited,BE,02-AUG-2017,10,1,INE924D01017,10
NSE,18118,1,THANGAMAYL,THANGAMAYL-EQ,EQ,0.05,,Thangamayil Jewellery Limited,EQ,19-FEB-2010,10,1,INE085J01014,10
NSE,14607,1,TGBHOTELS,TGBHOTELS-EQ,EQ,0.01,,TGB Banquets And Hotels Limited,EQ,17-MAY-2007,10,1,INE797H01018,10
NSE,14323,1,TFL,TFL-BE,BE,0.01,,Transwarranty Finance Limited,BE,26-FEB-2007,10,1,INE804H01012,10
NSE,3466,1,TFCILTD,TFCILTD-EQ,EQ,0.01,,Tourism Finance Corporation of India Limited,EQ,26-JUL-2000,10,1,INE305A01015,10
NSE,21828,1,TEXRAIL,TEXRAIL-EQ,EQ,0.01,,Texmaco Rail & Engineering Limited,EQ,03-MAR-2011,1,1,INE621L01012,1
NSE,18214,1,TEXMOPIPES,TEXMOPIPES-EQ,EQ,0.01,,Texmo Pipes and Products Limited,EQ,10-MAR-2010,10,1,INE141K01013,10
NSE,11549,1,TEXINFRA,TEXINFRA-EQ,EQ,0.01,,Texmaco Infrastructure & Holdings Limited,EQ,09-SEP-2004,1,1,INE435C01024,1
NSE,19296,1,TERASOFT,TERASOFT-BE,BE,0.01,,Tera Software Limited,BE,29-DEC-2016,10,1,INE482B01010,10
NSE,3280,1,TEMBO,TEMBO-BE,BE,0.05,,Tembo Global Industries Limited,BE,23-APR-2021,10,1,INE869Y01010,10
NSE,21131,1,TEJASNET,TEJASNET-EQ,EQ,0.05,,Tejas Networks Limited,EQ,27-JUN-2017,10,1,INE010J01012,10
NSE,7105,1,TEGA,TEGA-EQ,EQ,0.05,,Tega Industries Limited,EQ,13-DEC-2021,10,1,INE011K01018,10
NSE,14739,1,TECILCHEM,TECILCHEM-BE,BE,0.01,,TECIL Chemicals and Hydro Power Limited,BE,06-DEC-1995,10,50,INE014B01011,10
NSE,6445,1,TECHNOE,TECHNOE-EQ,EQ,0.05,,Techno Electric & Engineering Company Limited,BE,04-DEC-2018,2,1,INE285K01026,2
NSE,13538,1,TECHM,TECHM-EQ,EQ,0.05,,Tech Mahindra Limited,EQ,28-AUG-2006,5,1,INE669C01036,5
NSE,25194,1,TECHIN,TECHIN-BE,BE,0.01,,Techindia Nirman Limited,BE,08-SEP-2011,10,1,INE778A01021,10
NSE,12716,1,TEAMLEASE,TEAMLEASE-EQ,EQ,0.05,,Teamlease Services Limited,EQ,12-FEB-2016,10,1,INE985S01024,10
NSE,25178,1,TDPOWERSYS,TDPOWERSYS-EQ,EQ,0.05,,TD Power Systems Limited,EQ,08-SEP-2011,2,1,INE419M01027,2
NSE,11536,1,TCS,TCS-EQ,EQ,0.05,,Tata Consultancy Services Limited,EQ,25-AUG-2004,1,1,INE467B01029,1
NSE,184,1,TCPLPACK,TCPLPACK-EQ,EQ,0.05,,TCPL Packaging Limited,EQ,17-OCT-2017,10,1,INE822C01015,10
NSE,19503,1,TCLCONS,TCLCONS-BE,BE,0.01,,Tantia Constructions Limited,BE,16-OCT-2023,1,1,INE388G01026,1
NSE,8722,1,TCIFINANCE,TCIFINANCE-BE,BE,0.01,,TCI Finance Limited,BE,21-MAY-1997,10,1,INE911B01018,10
NSE,19223,1,TCIEXP,TCIEXP-EQ,EQ,0.05,,TCI Express Limited,EQ,15-DEC-2016,2,1,INE586V01016,2
NSE,10580,1,TCI,TCI-EQ,EQ,0.05,,Transport Corporation of India Limited,EQ,21-JAN-2002,2,1,INE688A01022,2
NSE,27037,1,TBZ,TBZ-EQ,EQ,0.01,,Tribhovandas Bhimji Zaveri Limited,EQ,09-MAY-2012,10,1,INE760L01018,10
NSE,23740,1,TBOTEK,TBOTEK-EQ,EQ,0.05,,TBO Tek Limited,EQ,15-MAY-2024,1,1,INE673O01025,1
NSE,5162,1,TATVA,TATVA-EQ,EQ,0.05,,Tatva Chintan Pharma Chem Limited,EQ,29-JUL-2021,10,1,INE0GK401011,10
NSE,20293,1,TATATECH,TATATECH-EQ,EQ,0.05,,Tata Technologies Limited,EQ,30-NOV-2023,2,1,INE142M01025,2
NSE,3499,1,TATASTEEL,TATASTEEL-EQ,EQ,0.01,,Tata Steel Limited,EQ,18-NOV-1998,1,1,INE081A01020,1
NSE,3426,1,TATAPOWER,TATAPOWER-EQ,EQ,0.05,,Tata Power Company Limited,EQ,03-APR-1996,1,1,INE245A01021,1
NSE,3456,1,TATAMOTORS,TATAMOTORS-EQ,EQ,0.05,,Tata Motors Limited,EQ,22-JUL-1998,2,1,INE155A01022,2
NSE,1621,1,TATAINVEST,TATAINVEST-EQ,EQ,0.05,,Tata Investment Corporation Limited,EQ,24-JUN-1998,10,1,INE672A01018,10
NSE,3411,1,TATAELXSI,TATAELXSI-EQ,EQ,0.05,,Tata Elxsi Limited,EQ,17-SEP-2003,10,1,INE670A01012,10
NSE,3432,1,TATACONSUM,TATACONSUM-EQ,EQ,0.05,,TATA CONSUMER PRODUCTS LIMITED,EQ,18-NOV-1998,1,1,INE192A01025,1
NSE,3721,1,TATACOMM,TATACOMM-EQ,EQ,0.05,,Tata Communications Limited,EQ,12-APR-1995,10,1,INE151A01013,10
NSE,3405,1,TATACHEM,TATACHEM-EQ,EQ,0.05,,Tata Chemicals Limited,EQ,01-APR-1999,10,1,INE092A01019,10
NSE,20092,1,TASTYBITE,TASTYBITE-EQ,EQ,0.05,,Tasty Bite Eatables Limited,EQ,23-MAR-2017,10,1,INE488B01017,10
NSE,6943,1,TARSONS,TARSONS-EQ,EQ,0.05,,Tarsons Products Limited,EQ,26-NOV-2021,2,1,INE144Z01023,2
NSE,14775,1,TARMAT,TARMAT-BE,BE,0.01,,Tarmat Limited,BE,09-JUL-2007,10,1,INE924H01018,10
NSE,15178,1,TARIL,TARIL-BE,BE,0.05,,Transformers And Rectifiers (India) Limited,BE,28-DEC-2007,1,1,INE763I01026,1
NSE,1586,1,TARC,TARC-BE,BE,0.01,,Anant Raj Global Limited,BE,18-DEC-2020,2,1,INE0EK901012,2
NSE,18831,1,TARAPUR,TARAPUR-BE,BE,0.01,,Tarapur Transformers Limited,BE,18-MAY-2010,10,1,INE747K01017,10
NSE,23512,1,TARACHAND,TARACHAND-EQ,EQ,0.05,,Tara Chand InfraLogistic Solutions Limited,EQ,16-APR-2024,10,1,INE555Z01012,10
NSE,13976,1,TANLA,TANLA-EQ,EQ,0.05,,Tanla Platforms Limited,EQ,05-JAN-2007,1,1,INE483C01032,1
NSE,13648,1,TALBROAUTO,TALBROAUTO-EQ,EQ,0.05,,Talbros Automotive Components Limited,EQ,29-SEP-2006,2,1,INE187D01029,2
NSE,14917,1,TAKE,TAKE-EQ,EQ,0.01,,Take Solutions Limited,EQ,27-AUG-2007,1,1,INE142I01023,1
NSE,9354,1,TAJGVK,TAJGVK-EQ,EQ,0.05,,Taj GVK Hotels & Resorts Limited,EQ,20-DEC-2000,2,1,INE586B01026,2
NSE,8961,1,TAINWALCHM,TAINWALCHM-BE,BE,0.01,,Tainwala Chemical and Plastic (I) Limited,BE,27-JUL-1995,10,1,INE123C01018,10
NSE,10793,1,SYRMA,SYRMA-EQ,EQ,0.05,,Syrma SGS Technology Limited,EQ,26-AUG-2022,10,1,INE0DYJ01015,10
NSE,10243,1,SYNGENE,SYNGENE-EQ,EQ,0.05,,Syngene International Limited,EQ,11-AUG-2015,10,1,INE398R01022,10
NSE,11992,1,SYNCOMF,SYNCOMF-EQ,EQ,0.01,,Syncom Formulations (India) Limited,EQ,18-NOV-2022,1,1,INE312C01025,1
NSE,24190,1,SYMPHONY,SYMPHONY-EQ,EQ,0.05,,Symphony Limited,EQ,15-JUN-2011,2,1,INE225D01027,2
NSE,12489,1,SWSOLAR,SWSOLAR-EQ,EQ,0.05,,Sterling and Wilson Renewable Energy Limited,EQ,20-AUG-2019,1,1,INE00M201021,1
NSE,11909,1,SWELECTES,SWELECTES-EQ,EQ,0.05,,Swelect Energy Systems Limited,EQ,09-MAY-2006,10,1,INE409B01013,10
NSE,3384,1,SWARAJENG,SWARAJENG-EQ,EQ,0.05,,Swaraj Engines Limited,EQ,06-DEC-1995,10,1,INE277A01016,10
NSE,27095,1,SWANENERGY,SWANENERGY-EQ,EQ,0.05,,Swan Energy Limited,EQ,29-MAY-2012,1,1,INE665A01038,1
NSE,5020,1,SVPGLOB,SVPGLOB-EQ,EQ,0.01,,SVP GLOBAL TEXTILES LIMITED,EQ,14-JUL-2021,1,1,INE308E01029,1
NSE,15126,1,SVLL,SVLL-BE,BE,0.05,,Shree Vasu Logistics Limited,BE,21-APR-2023,10,1,INE00CE01017,10
NSE,12018,1,SUZLON,SUZLON-EQ,EQ,0.01,,Suzlon Energy Limited,EQ,19-OCT-2005,2,1,INE040H01021,2
NSE,24851,1,SUYOG,SUYOG-EQ,EQ,0.05,,Suyog Telematics Limited,EQ,20-AUG-2024,10,1,INE442P01014,10
NSE,2998,1,SUVIDHAA,SUVIDHAA-EQ,EQ,0.01,,Suvidhaa Infoserve Limited,EQ,31-MAR-2021,1,1,INE018401013,1
NSE,17945,1,SUVENPHAR,SUVENPHAR-EQ,EQ,0.05,,Suven Pharmaceuticals Limited,EQ,09-MAR-2020,1,1,INE03QK01018,1
NSE,11233,1,SUVEN,SUVEN-EQ,EQ,0.01,,Suven Life Sciences Limited,EQ,23-OCT-2003,1,1,INE495B01038,1
NSE,643,1,SUULD,SUULD-BE,BE,0.01,,Suumaya Industries Limited,BE,19-OCT-2020,10,1,INE591Q01016,10
NSE,13801,1,SUTLEJTEX,SUTLEJTEX-EQ,EQ,0.01,,Sutlej Textiles and Industries Limited,EQ,14-DEC-2006,1,1,INE645H01027,1
NSE,2970,1,SURYODAY,SURYODAY-EQ,EQ,0.01,,Suryoday Small Finance Bank Limited,EQ,26-MAR-2021,10,1,INE428Q01011,10
NSE,3375,1,SURYAROSNI,SURYAROSNI-EQ,EQ,0.05,,Surya Roshni Limited,EQ,10-MAY-1995,5,1,INE335A01020,5
NSE,11852,1,SURYALAXMI,SURYALAXMI-EQ,EQ,0.01,,Suryalakshmi Cotton Mills Limited,EQ,15-JUN-2005,10,1,INE713B01026,10
NSE,11595,1,SURANAT&P,SURANAT&P-BE,BE,0.01,,Surana Telecom and Power Limited,BE,22-MAY-2002,1,1,INE130B01031,1
NSE,21077,1,SURANASOL,SURANASOL-EQ,EQ,0.01,,Surana Solar Limited,EQ,07-JAN-2011,5,1,INE272L01022,5
NSE,24966,1,SURAJLTD,SURAJLTD-EQ,EQ,0.05,,Suraj Limited,EQ,29-AUG-2024,10,1,INE713C01016,10
NSE,20824,1,SURAJEST,SURAJEST-BE,BE,0.05,,Suraj Estate Developers Limited,BE,26-DEC-2023,5,1,INE843S01025,5
NSE,7390,1,SUPRIYA,SUPRIYA-EQ,EQ,0.05,,Supriya Lifescience Limited,EQ,28-DEC-2021,2,1,INE07RO01027,2
NSE,13419,1,SUPREMEINF,SUPREMEINF-BZ,BZ,0.01,,Supreme Infrastructure India Limited,BZ,18-OCT-2007,10,1,INE550H01011,10
NSE,3363,1,SUPREMEIND,SUPREMEIND-EQ,EQ,0.05,,Supreme Industries Limited,EQ,19-JUL-1995,2,1,INE195A01028,2
NSE,1401,1,SUPREMEENG,SUPREMEENG-BE,BE,0.01,,Supreme Engineering Limited,BE,04-DEC-2020,1,1,INE319Z01021,1
NSE,11689,1,SUPRAJIT,SUPRAJIT-EQ,EQ,0.05,,Suprajit Engineering Limited,EQ,18-FEB-2005,1,1,INE399C01030,1
NSE,3357,1,SUPERSPIN,SUPERSPIN-EQ,EQ,0.01,,Super Spinning Mills Limited,EQ,08-JUL-2004,1,1,INE662A01027,1
NSE,20616,1,SUPERHOUSE,SUPERHOUSE-EQ,EQ,0.01,,Superhouse Limited,EQ,26-SEP-2014,10,1,INE712B01010,10
NSE,13404,1,SUNTV,SUNTV-EQ,EQ,0.05,,Sun TV Network Limited,EQ,24-APR-2006,5,1,INE424H01027,5
NSE,17641,1,SUNTECK,SUNTECK-EQ,EQ,0.05,,Sunteck Realty Limited,EQ,13-NOV-2009,1,1,INE805D01034,1
NSE,3351,1,SUNPHARMA,SUNPHARMA-EQ,EQ,0.05,,Sun Pharmaceutical Industries Limited,EQ,08-FEB-1995,1,1,INE044A01036,1
NSE,3348,1,SUNFLAG,SUNFLAG-EQ,EQ,0.01,,Sunflag Iron And Steel Company Limited,EQ,29-SEP-2005,10,1,INE947A01014,10
NSE,3345,1,SUNDRMFAST,SUNDRMFAST-EQ,EQ,0.05,,Sundram Fasteners Limited,EQ,07-JUN-2000,1,1,INE387A01021,1
NSE,9848,1,SUNDRMBRAK,SUNDRMBRAK-BE,BE,0.05,,Sundaram Brake Linings Limited,BE,17-JUL-1996,10,1,INE073D01013,10
NSE,2183,1,SUNDARMHLD,SUNDARMHLD-EQ,EQ,0.05,,Sundaram Finance Holdings Limited,EQ,26-MAR-2018,5,1,INE202Z01029,5
NSE,3339,1,SUNDARMFIN,SUNDARMFIN-EQ,EQ,0.05,,Sundaram Finance Limited,EQ,07-JAN-1998,10,1,INE660A01013,10
NSE,18935,1,SUNDARAM,SUNDARAM-BE,BE,0.01,,Sundaram Multi Pap Limited,BE,02-JUN-2010,1,1,INE108E01023,1
NSE,20956,1,SUNCLAY,SUNCLAY-EQ,EQ,0.05,,Sundaram Clayton Limited,EQ,29-DEC-2023,5,1,INE0Q3R01026,5
NSE,21275,1,SUMMITSEC,SUMMITSEC-EQ,EQ,0.05,,Summit Securities Limited,EQ,28-JAN-2011,10,1,INE519C01017,10
NSE,11141,1,SUMIT,SUMIT-BE,BE,0.01,,Sumit Woods Limited,BE,30-JUL-2019,10,1,INE748Z01013,10
NSE,17105,1,SUMICHEM,SUMICHEM-EQ,EQ,0.05,,Sumitomo Chemical India Limited,EQ,27-JAN-2020,10,1,INE258G01013,10
NSE,20794,1,SUMEETINDS,SUMEETINDS-BE,BE,0.01,,Sumeet Industries Limited,BE,10-DEC-2010,10,1,INE235C01010,10
NSE,13218,1,SULA,SULA-EQ,EQ,0.05,,Sula Vineyards Limited,EQ,22-DEC-2022,2,1,INE142Q01026,2
NSE,11804,1,SUKHJITS,SUKHJITS-EQ,EQ,0.05,,Sukhjit Starch & Chemicals Limited,EQ,07-NOV-2022,10,1,INE450E01011,10
NSE,3327,1,SUDARSCHEM,SUDARSCHEM-EQ,EQ,0.05,,Sudarshan Chemical Industries Limited,EQ,25-MAY-1995,2,1,INE659A01023,2
NSE,3324,1,SUBROS,SUBROS-EQ,EQ,0.05,,Subros Limited,EQ,13-JUL-2005,2,1,INE287B01021,2
NSE,967,1,SUBEXLTD,SUBEXLTD-EQ,EQ,0.01,,Subex Limited,EQ,05-NOV-2020,5,1,INE754A01055,5
NSE,19,1,STYRENIX,STYRENIX-EQ,EQ,0.05,,Styrenix Performance Materials Limited,EQ,29-MAR-1995,10,1,INE189B01011,10
NSE,25114,1,STYLEBAAZA,STYLEBAAZA-EQ,EQ,0.05,,Baazar Style Retail Limited,EQ,06-SEP-2024,5,1,INE01FR01028,5
NSE,5186,1,STYLAMIND,STYLAMIND-EQ,EQ,0.05,,Stylam Industries Limited,EQ,02-AUG-2021,5,1,INE239C01020,5
NSE,2107,1,STOVEKRAFT,STOVEKRAFT-EQ,EQ,0.05,,Stove Kraft Limited,EQ,05-FEB-2021,10,1,INE00IN01015,10
NSE,9309,1,STLTECH,STLTECH-EQ,EQ,0.01,,Sterlite Technologies Limited,EQ,08-DEC-2000,2,1,INE089C01029,2
NSE,4299,1,STERTOOLS,STERTOOLS-EQ,EQ,0.05,,Sterling Tools Limited,EQ,02-FEB-2006,2,1,INE334A01023,2
NSE,21488,1,STEL,STEL-BE,BE,0.05,,Stel Holdings Limited,BE,09-FEB-2011,10,1,INE577L01016,10
NSE,21339,1,STEELXIND,STEELXIND-EQ,EQ,0.01,,STEEL EXCHANGE INDIA LIMITED,EQ,20-JUL-2017,1,1,INE503B01021,1
NSE,10406,1,STEELCITY,STEELCITY-EQ,EQ,0.01,,Steel City Securities Limited,EQ,27-JUN-2019,10,1,INE395H01011,10
NSE,6803,1,STEELCAS,STEELCAS-EQ,EQ,0.05,,Steelcast Limited,EQ,23-NOV-2021,5,1,INE124E01020,5
NSE,10948,1,STCINDIA,STCINDIA-EQ,EQ,0.01,,The State Trading Corporation of India Limited,EQ,01-APR-2003,10,1,INE655A01013,10
NSE,9314,1,STARTECK,STARTECK-BE,BE,0.05,,Starteck Finance Limited,BE,04-MAY-2022,10,1,INE992I01013,10
NSE,3291,1,STARPAPER,STARPAPER-EQ,EQ,0.01,,Star Paper Mills Limited,EQ,13-SEP-1995,10,1,INE733A01018,10
NSE,7083,1,STARHEALTH,STARHEALTH-EQ,EQ,0.05,,Star Health and Allied Insurance Company Limited,EQ,10-DEC-2021,10,1,INE575P01011,10
NSE,21091,1,STARCEMENT,STARCEMENT-EQ,EQ,0.01,,Star Cement Limited,EQ,16-JUN-2017,1,1,INE460H01021,1
NSE,7374,1,STAR,STAR-EQ,EQ,0.05,,Strides Pharma Science Limited,EQ,02-FEB-2000,10,1,INE939A01011,10
NSE,24226,1,STANLEY,STANLEY-EQ,EQ,0.05,,Stanley Lifestyles Limited,EQ,28-JUN-2024,2,1,INE01A001028,2
NSE,11829,1,SSWL,SSWL-EQ,EQ,0.01,,Steel Strips Wheels Limited,EQ,06-JUN-2005,1,1,INE802C01033,1
NSE,24856,1,SSDL,SSDL-EQ,EQ,0.01,,Saraswati Saree Depot Limited,EQ,20-AUG-2024,10,1,INE0PQ101010,10
NSE,140,1,SRPL,SRPL-EQ,EQ,0.01,,Shree Ram Proteins Limited,EQ,23-SEP-2020,1,1,INE008Z01020,1
NSE,23403,1,SRM,SRM-BE,BE,0.05,,SRM Contractors Limited,BE,03-APR-2024,10,1,INE0R6Z01013,10
NSE,14582,1,SRHHYPOLTD,SRHHYPOLTD-EQ,EQ,0.05,,Sree Rayalaseema Hi-Strength Hypo Limited,EQ,08-MAY-2007,10,1,INE917H01012,10
NSE,18119,1,SRGHFL,SRGHFL-EQ,EQ,0.05,,SRG Housing Finance Limited,EQ,21-AUG-2023,10,1,INE559N01010,10
NSE,3273,1,SRF,SRF-EQ,EQ,0.05,,SRF Limited,EQ,18-AUG-2003,10,1,INE647A01010,10
NSE,31837,1,SREEL,SREEL-EQ,EQ,0.05,,Sreeleathers Limited,EQ,01-JAN-2014,10,1,INE099F01013,10
NSE,10733,1,SPORTKING,SPORTKING-EQ,EQ,0.05,,Sportking India Limited,EQ,24-AUG-2022,10,1,INE885H01011,10
NSE,7166,1,SPMLINFRA,SPMLINFRA-BE,BE,0.01,,SPML Infra Limited,BE,14-FEB-1996,2,1,INE937A01023,2
NSE,9617,1,SPLPETRO,SPLPETRO-EQ,EQ,0.05,,Supreme Petrochem Limited,EQ,24-MAY-2022,2,1,INE663A01033,2
NSE,11935,1,SPLIL,SPLIL-EQ,EQ,0.01,,SPL Industries Limited,EQ,26-JUL-2005,10,1,INE978G01016,10
NSE,3252,1,SPIC,SPIC-EQ,EQ,0.01,,Southern Petrochemicals Industries Corporation  Limited,EQ,10-JAN-1996,10,1,INE147A01011,10
NSE,8163,1,SPENCERS,SPENCERS-EQ,EQ,0.01,,Spencer's Retail Limited,EQ,25-JAN-2019,5,1,INE020801028,5
NSE,27107,1,SPECIALITY,SPECIALITY-EQ,EQ,0.01,,Speciality Restaurants Limited,EQ,30-MAY-2012,10,1,INE247M01014,10
NSE,19372,1,SPCENET,SPCENET-EQ,EQ,0.01,,Spacenet Enterprises India Limited,EQ,10-JAN-2017,1,1,INE970N01027,1
NSE,14788,1,SPARC,SPARC-EQ,EQ,0.01,,Sun Pharma Advanced Research Company Limited,EQ,18-JUL-2007,1,1,INE232I01014,1
NSE,11435,1,SPANDANA,SPANDANA-EQ,EQ,0.05,,Spandana Sphoorty Financial Limited,EQ,19-AUG-2019,10,1,INE572J01011,10
NSE,18252,1,SPAL,SPAL-EQ,EQ,0.05,,S. P. Apparels Limited,EQ,12-AUG-2016,10,1,INE212I01016,10
NSE,9679,1,SOUTHWEST,SOUTHWEST-BE,BE,0.01,,South West Pinnacle Exploration Limited,BE,18-APR-2019,10,1,INE980Y01015,10
NSE,5948,1,SOUTHBANK,SOUTHBANK-EQ,EQ,0.01,,The South Indian Bank Limited,EQ,08-DEC-1998,1,1,INE683A01023,1
NSE,3021,1,SOTL,SOTL-EQ,EQ,0.05,,Savita Oil Technologies Limited,EQ,28-JUN-1995,2,1,INE035D01020,2
NSE,6596,1,SONATSOFTW,SONATSOFTW-EQ,EQ,0.05,,Sonata Software Limited,EQ,28-JUL-1999,1,1,INE269A01021,1
NSE,8806,1,SONAMLTD,SONAMLTD-EQ,EQ,0.01,,SONAM LIMITED,EQ,07-APR-2022,5,1,INE00LM01029,5
NSE,4684,1,SONACOMS,SONACOMS-EQ,EQ,0.05,,Sona BLW Precision Forgings Limited,EQ,24-JUN-2021,10,1,INE073K01018,10
NSE,17798,1,SOMICONVEY,SOMICONVEY-BE,BE,0.01,,Somi Conveyor Beltings Limited,BE,18-JUL-2016,10,1,INE323J01019,10
NSE,4201,1,SOMATEX,SOMATEX-EQ,EQ,0.01,,Soma Textiles & Industries Limited,EQ,14-AUG-1996,10,1,INE314C01013,10
NSE,3880,1,SOMANYCERA,SOMANYCERA-EQ,EQ,0.05,,Somany Ceramics Limited,EQ,22-NOV-1995,2,1,INE355A01028,2
NSE,13332,1,SOLARINDS,SOLARINDS-EQ,EQ,0.05,,Solar Industries India Limited,EQ,03-APR-2006,2,1,INE343H01029,2
NSE,3684,1,SOLARA,SOLARA-BE,BE,0.05,,Solara Active Pharma Sciences Limited,BE,27-JUN-2018,10,1,INE624Z01016,10
NSE,8266,1,SOFTTECH,SOFTTECH-EQ,EQ,0.05,,Softtech Engineers Limited,EQ,25-FEB-2022,10,1,INE728Z01015,10
NSE,13826,1,SOBHA,SOBHA-EQ,EQ,0.05,,Sobha Limited,EQ,20-DEC-2006,10,1,INE671H01015,10
NSE,4843,1,SNOWMAN,SNOWMAN-EQ,EQ,0.01,,Snowman Logistics Limited,EQ,12-SEP-2014,10,1,INE734N01019,10
NSE,14329,1,SMSPHARMA,SMSPHARMA-EQ,EQ,0.05,,SMS Pharmaceuticals Limited,EQ,28-FEB-2007,1,1,INE812G01025,1
NSE,21555,1,SMSLIFE,SMSLIFE-BE,BE,0.05,,SMS Lifesciences India Limited,BE,17-AUG-2017,10,1,INE320X01016,10
NSE,6843,1,SMLT,SMLT-EQ,EQ,0.01,,Sarthak Metals Limited,EQ,25-NOV-2021,10,1,INE017W01010,10
NSE,3387,1,SMLISUZU,SMLISUZU-EQ,EQ,0.05,,SML Isuzu Limited,EQ,29-AUG-2003,10,1,INE294B01019,10
NSE,2320,1,SMCGLOBAL,SMCGLOBAL-EQ,EQ,0.01,,SMC Global Securities Limited,EQ,24-FEB-2021,2,1,INE103C01036,2
NSE,9889,1,SMARTLINK,SMARTLINK-EQ,EQ,0.05,,Smartlink Holdings Limited,EQ,11-APR-2001,2,1,INE178C01020,2
NSE,13634,1,SKYGOLD,SKYGOLD-BE,BE,0.05,,Sky Gold Limited,BE,06-JAN-2023,10,1,INE01IU01018,10
NSE,4732,1,SKMEGGPROD,SKMEGGPROD-EQ,EQ,0.05,,SKM Egg Products Export (India) Limited,EQ,14-MAR-1997,10,1,INE411D01015,10
NSE,9428,1,SKIPPER,SKIPPER-EQ,EQ,0.05,,Skipper Limited,EQ,27-MAY-2015,1,1,INE439E01022,1
NSE,3186,1,SKFINDIA,SKFINDIA-EQ,EQ,0.05,,SKF India Limited,EQ,27-JAN-1999,10,1,INE640A01023,10
NSE,18883,1,SJVN,SJVN-EQ,EQ,0.01,,SJVN Limited,EQ,20-MAY-2010,10,1,INE002L01015,10
NSE,6643,1,SJS,SJS-EQ,EQ,0.05,,S.J.S. Enterprises Limited,EQ,15-NOV-2021,10,1,INE284S01014,10
NSE,14096,1,SIYSIL,SIYSIL-EQ,EQ,0.05,,Siyaram Silk Mills Limited,EQ,29-JAN-2007,2,1,INE076B01028,2
NSE,14001,1,SITINET,SITINET-BE,BE,0.01,,Siti Networks Limited,BE,10-JAN-2007,1,1,INE965H01011,1
NSE,21501,1,SIS,SIS-EQ,EQ,0.05,,SIS LIMITED,EQ,10-AUG-2017,5,1,INE285J01028,5
NSE,11050,1,SIRCA,SIRCA-EQ,EQ,0.05,,Sirca Paints India Limited,EQ,22-JUL-2019,10,1,INE792Z01011,10
NSE,381,1,SINTERCOM,SINTERCOM-EQ,EQ,0.01,,Sintercom India Limited,EQ,07-OCT-2020,10,1,INE129Z01016,10
NSE,16859,1,SINDHUTRAD,SINDHUTRAD-EQ,EQ,0.01,,Sindhu Trade Links Limited,EQ,20-JUN-2023,1,1,INE325D01025,1
